# Stacks v2.41;  Phylip interleaved; October 01, 2023
# Locus ID	LocusCnt	Sequence position	Length
21020	3907	372339	96
21024	3908	372435	95
21028	3909	372530	95
21029	3910	372625	95
21035	3911	372720	95
21043	3912	372815	97
21044	3913	372912	95
21056	3914	373007	95
21067	3915	373102	95
21071	3916	373197	95
21073	3917	373292	95
21080	3918	373387	95
21082	3919	373482	95
21090	3920	373577	95
21095	3921	373672	95
21096	3922	373767	95
21098	3923	373862	95
21100	3924	373957	95
21103	3925	374052	95
21116	3926	374147	95
21118	3927	374242	95
21120	3928	374337	96
21123	3929	374433	95
21127	3930	374528	95
21128	3931	374623	95
21131	3932	374718	95
21132	3933	374813	95
21135	3934	374908	95
21136	3935	375003	95
21152	3936	375098	95
21155	3937	375193	95
21156	3938	375288	95
21162	3939	375383	95
21170	3940	375478	95
21173	3941	375573	95
21177	3942	375668	95
21188	3943	375763	95
21192	3944	375858	95
21194	3945	375953	95
21195	3946	376048	95
21198	3947	376143	95
21202	3948	376238	95
21208	3949	376333	95
21210	3950	376428	95
21215	3951	376523	95
21217	3952	376618	95
21219	3953	376713	95
21220	3954	376808	95
21224	3955	376903	95
21233	3956	376998	95
21235	3957	377093	95
21237	3958	377188	95
21238	3959	377283	95
21245	3960	377378	95
21250	3961	377473	96
21253	3962	377569	95
21261	3963	377664	96
21263	3964	377760	95
21267	3965	377855	95
21272	3966	377950	95
21275	3967	378045	95
21280	3968	378140	95
21286	3969	378235	95
21291	3970	378330	95
21292	3971	378425	95
21298	3972	378520	95
21299	3973	378615	95
21305	3974	378710	95
21311	3975	378805	95
21312	3976	378900	96
21321	3977	378996	95
21323	3978	379091	95
21328	3979	379186	95
21334	3980	379281	95
21340	3981	379376	95
21352	3982	379471	95
21360	3983	379566	95
21362	3984	379661	95
21371	3985	379756	95
21386	3986	379851	95
21388	3987	379946	95
21395	3988	380041	95
21398	3989	380136	95
21403	3990	380231	95
21410	3991	380326	95
21411	3992	380421	95
21413	3993	380516	95
21415	3994	380611	95
21416	3995	380706	96
21427	3996	380802	95
21431	3997	380897	95
21435	3998	380992	95
21436	3999	381087	95
21440	4000	381182	95
21445	4001	381277	95
21449	4002	381372	95
21461	4003	381467	95
21470	4004	381562	95
21472	4005	381657	95
21474	4006	381752	95
21488	4007	381847	95
21489	4008	381942	95
21493	4009	382037	95
21502	4010	382132	95
21508	4011	382227	95
21513	4012	382322	95
21514	4013	382417	95
21520	4014	382512	95
21522	4015	382607	97
21525	4016	382704	95
21526	4017	382799	95
21529	4018	382894	95
21532	4019	382989	96
21533	4020	383085	95
21538	4021	383180	95
21549	4022	383275	95
21565	4023	383370	95
21572	4024	383465	95
21580	4025	383560	95
21582	4026	383655	99
21587	4027	383754	95
21594	4028	383849	96
21602	4029	383945	95
21610	4030	384040	95
21612	4031	384135	95
21618	4032	384230	95
21619	4033	384325	95
21624	4034	384420	95
21625	4035	384515	95
21626	4036	384610	95
21628	4037	384705	95
21629	4038	384800	95
21633	4039	384895	95
21634	4040	384990	95
21637	4041	385085	95
21649	4042	385180	95
21660	4043	385275	95
21668	4044	385370	95
21670	4045	385465	95
21675	4046	385560	95
21677	4047	385655	95
21681	4048	385750	95
21689	4049	385845	95
21699	4050	385940	96
21703	4051	386036	95
21715	4052	386131	95
21717	4053	386226	95
21733	4054	386321	95
21740	4055	386416	95
21752	4056	386511	95
21774	4057	386606	95
21779	4058	386701	95
21784	4059	386796	96
21793	4060	386892	95
21794	4061	386987	95
21802	4062	387082	95
21807	4063	387177	96
21810	4064	387273	95
21811	4065	387368	95
21814	4066	387463	95
21817	4067	387558	95
21819	4068	387653	95
21821	4069	387748	95
21829	4070	387843	96
21830	4071	387939	95
21840	4072	388034	95
21845	4073	388129	95
21850	4074	388224	95
21862	4075	388319	95
21863	4076	388414	95
21864	4077	388509	95
21868	4078	388604	95
21875	4079	388699	95
21876	4080	388794	96
21880	4081	388890	95
21887	4082	388985	95
21888	4083	389080	95
21892	4084	389175	95
21893	4085	389270	96
21895	4086	389366	95
21896	4087	389461	95
21902	4088	389556	95
21923	4089	389651	95
21928	4090	389746	95
21931	4091	389841	105
21932	4092	389946	96
21940	4093	390042	95
21941	4094	390137	95
21947	4095	390232	96
21964	4096	390328	95
21973	4097	390423	95
21982	4098	390518	95
21983	4099	390613	95
21985	4100	390708	95
21994	4101	390803	95
22011	4102	390898	95
22012	4103	390993	95
22014	4104	391088	95
22019	4105	391183	95
22027	4106	391278	95
22029	4107	391373	95
22032	4108	391468	95
22033	4109	391563	95
22039	4110	391658	95
22043	4111	391753	95
22044	4112	391848	95
22061	4113	391943	95
22089	4114	392038	95
22099	4115	392133	95
22104	4116	392228	95
22105	4117	392323	95
22106	4118	392418	95
22109	4119	392513	95
22114	4120	392608	95
22117	4121	392703	95
22130	4122	392798	95
22142	4123	392893	95
22151	4124	392988	95
22153	4125	393083	95
22156	4126	393178	95
22165	4127	393273	95
22170	4128	393368	95
22199	4129	393463	95
22205	4130	393558	95
22206	4131	393653	95
22238	4132	393748	95
22241	4133	393843	95
22248	4134	393938	95
22250	4135	394033	95
22262	4136	394128	96
22265	4137	394224	95
22270	4138	394319	95
22272	4139	394414	95
22289	4140	394509	95
22293	4141	394604	95
22295	4142	394699	95
22302	4143	394794	103
22306	4144	394897	95
22308	4145	394992	95
22312	4146	395087	95
22313	4147	395182	95
22318	4148	395277	95
22325	4149	395372	95
22328	4150	395467	95
22347	4151	395562	95
22348	4152	395657	95
22349	4153	395752	95
22355	4154	395847	95
22357	4155	395942	95
22364	4156	396037	95
22374	4157	396132	95
22384	4158	396227	95
22393	4159	396322	95
22400	4160	396417	95
22402	4161	396512	95
22419	4162	396607	95
22427	4163	396702	99
22446	4164	396801	95
22448	4165	396896	95
22472	4166	396991	95
22476	4167	397086	95
22479	4168	397181	95
22502	4169	397276	95
22514	4170	397371	95
22517	4171	397466	95
22533	4172	397561	95
22543	4173	397656	95
22546	4174	397751	95
22547	4175	397846	95
22549	4176	397941	95
22552	4177	398036	95
22554	4178	398131	95
22564	4179	398226	95
22575	4180	398321	95
22579	4181	398416	95
22580	4182	398511	95
22582	4183	398606	95
22588	4184	398701	95
22590	4185	398796	95
22598	4186	398891	95
22603	4187	398986	95
22604	4188	399081	95
22608	4189	399176	95
22612	4190	399271	95
22613	4191	399366	95
22618	4192	399461	95
22634	4193	399556	95
22650	4194	399651	95
22656	4195	399746	95
22660	4196	399841	95
22661	4197	399936	96
22668	4198	400032	95
22670	4199	400127	95
22672	4200	400222	96
22676	4201	400318	95
22686	4202	400413	95
22694	4203	400508	95
22697	4204	400603	95
22700	4205	400698	95
22702	4206	400793	96
22705	4207	400889	95
22711	4208	400984	95
22715	4209	401079	95
22720	4210	401174	95
22734	4211	401269	95
22736	4212	401364	95
22739	4213	401459	95
22756	4214	401554	95
22775	4215	401649	95
22781	4216	401744	95
22796	4217	401839	95
22799	4218	401934	95
22807	4219	402029	95
22821	4220	402124	96
22827	4221	402220	95
22829	4222	402315	95
22830	4223	402410	95
22848	4224	402505	95
22850	4225	402600	95
22860	4226	402695	95
22868	4227	402790	96
22869	4228	402886	95
22880	4229	402981	97
22887	4230	403078	96
22888	4231	403174	95
22896	4232	403269	97
22901	4233	403366	95
22903	4234	403461	95
22904	4235	403556	95
22908	4236	403651	95
22912	4237	403746	95
22913	4238	403841	95
22919	4239	403936	95
22924	4240	404031	95
22925	4241	404126	96
22927	4242	404222	99
22930	4243	404321	95
22932	4244	404416	95
22933	4245	404511	96
22935	4246	404607	95
22937	4247	404702	95
22948	4248	404797	95
22951	4249	404892	95
22952	4250	404987	95
22960	4251	405082	97
22970	4252	405179	95
22971	4253	405274	95
22973	4254	405369	95
22985	4255	405464	95
22986	4256	405559	95
22988	4257	405654	96
22989	4258	405750	95
22991	4259	405845	95
22992	4260	405940	95
22994	4261	406035	95
23005	4262	406130	95
23008	4263	406225	95
23010	4264	406320	95
23014	4265	406415	95
23016	4266	406510	95
23017	4267	406605	96
23018	4268	406701	95
23025	4269	406796	95
23026	4270	406891	95
23033	4271	406986	95
23035	4272	407081	95
23043	4273	407176	95
23045	4274	407271	95
23049	4275	407366	96
23056	4276	407462	95
23058	4277	407557	95
23065	4278	407652	95
23067	4279	407747	95
23069	4280	407842	95
23071	4281	407937	95
23076	4282	408032	95
23081	4283	408127	95
23103	4284	408222	95
23110	4285	408317	95
23112	4286	408412	95
23117	4287	408507	95
23122	4288	408602	95
23126	4289	408697	95
23128	4290	408792	95
23129	4291	408887	96
23134	4292	408983	99
23135	4293	409082	95
23140	4294	409177	95
23147	4295	409272	95
23150	4296	409367	96
23151	4297	409463	95
23152	4298	409558	95
23154	4299	409653	95
23156	4300	409748	95
23157	4301	409843	95
23163	4302	409938	95
23166	4303	410033	95
23169	4304	410128	95
23170	4305	410223	96
23179	4306	410319	95
23182	4307	410414	95
23184	4308	410509	95
23189	4309	410604	95
23190	4310	410699	95
23198	4311	410794	95
23205	4312	410889	95
23215	4313	410984	96
23217	4314	411080	95
23219	4315	411175	95
23225	4316	411270	95
23226	4317	411365	95
23230	4318	411460	99
23234	4319	411559	95
23238	4320	411654	95
23241	4321	411749	95
23243	4322	411844	95
23245	4323	411939	95
23254	4324	412034	95
23260	4325	412129	95
23265	4326	412224	95
23269	4327	412319	95
23270	4328	412414	95
23283	4329	412509	95
23284	4330	412604	95
23287	4331	412699	95
23288	4332	412794	95
23295	4333	412889	95
23304	4334	412984	95
23307	4335	413079	95
23312	4336	413174	95
23315	4337	413269	95
23316	4338	413364	95
23318	4339	413459	95
23319	4340	413554	97
23322	4341	413651	95
23325	4342	413746	95
23330	4343	413841	95
23332	4344	413936	95
23337	4345	414031	95
23339	4346	414126	95
23343	4347	414221	95
23346	4348	414316	95
23354	4349	414411	95
23358	4350	414506	95
23374	4351	414601	95
23380	4352	414696	95
23383	4353	414791	96
23390	4354	414887	95
23401	4355	414982	95
23405	4356	415077	95
23413	4357	415172	95
23414	4358	415267	95
23416	4359	415362	95
23419	4360	415457	95
23421	4361	415552	95
23426	4362	415647	95
23430	4363	415742	95
23432	4364	415837	95
23435	4365	415932	103
23440	4366	416035	97
23445	4367	416132	95
23447	4368	416227	95
23449	4369	416322	95
23469	4370	416417	95
23471	4371	416512	95
23472	4372	416607	95
23476	4373	416702	95
23477	4374	416797	95
23481	4375	416892	95
23483	4376	416987	95
23491	4377	417082	95
23497	4378	417177	95
23498	4379	417272	95
23500	4380	417367	95
23503	4381	417462	95
23513	4382	417557	95
23515	4383	417652	95
23517	4384	417747	95
23523	4385	417842	96
23524	4386	417938	95
23535	4387	418033	95
23542	4388	418128	95
23546	4389	418223	95
23552	4390	418318	95
23553	4391	418413	95
23565	4392	418508	95
23572	4393	418603	95
23590	4394	418698	95
23591	4395	418793	95
23594	4396	418888	95
23600	4397	418983	95
23605	4398	419078	95
23606	4399	419173	95
23608	4400	419268	95
23609	4401	419363	95
23613	4402	419458	95
23617	4403	419553	95
23618	4404	419648	95
23624	4405	419743	95
23629	4406	419838	95
23633	4407	419933	95
23634	4408	420028	95
23636	4409	420123	95
23637	4410	420218	97
23640	4411	420315	95
23644	4412	420410	95
23653	4413	420505	95
23654	4414	420600	95
23658	4415	420695	95
23659	4416	420790	95
23669	4417	420885	95
23670	4418	420980	95
23673	4419	421075	95
23685	4420	421170	95
23686	4421	421265	95
23689	4422	421360	98
23704	4423	421458	95
23707	4424	421553	98
23710	4425	421651	95
23721	4426	421746	95
23730	4427	421841	95
23732	4428	421936	95
23733	4429	422031	95
23737	4430	422126	97
23738	4431	422223	95
23742	4432	422318	95
23743	4433	422413	95
23758	4434	422508	95
23764	4435	422603	95
23770	4436	422698	95
23771	4437	422793	95
23777	4438	422888	95
23787	4439	422983	95
23789	4440	423078	95
23797	4441	423173	95
23801	4442	423268	96
23810	4443	423364	95
23812	4444	423459	95
23814	4445	423554	95
23821	4446	423649	95
23823	4447	423744	95
23826	4448	423839	95
23827	4449	423934	95
23833	4450	424029	95
23837	4451	424124	97
23839	4452	424221	95
23840	4453	424316	95
23841	4454	424411	95
23845	4455	424506	95
23846	4456	424601	96
23847	4457	424697	95
23849	4458	424792	95
23853	4459	424887	95
23859	4460	424982	95
23860	4461	425077	95
23871	4462	425172	95
23873	4463	425267	95
23875	4464	425362	95
23880	4465	425457	95
23883	4466	425552	95
23884	4467	425647	95
23888	4468	425742	95
23890	4469	425837	95
23892	4470	425932	95
23894	4471	426027	95
23897	4472	426122	95
23898	4473	426217	95
23906	4474	426312	95
23907	4475	426407	95
23908	4476	426502	95
23915	4477	426597	95
23919	4478	426692	95
23924	4479	426787	95
23929	4480	426882	95
23932	4481	426977	95
23935	4482	427072	95
23938	4483	427167	95
23940	4484	427262	96
23941	4485	427358	95
23942	4486	427453	95
23944	4487	427548	95
23958	4488	427643	95
23960	4489	427738	95
23961	4490	427833	95
23962	4491	427928	95
23968	4492	428023	95
23970	4493	428118	95
23971	4494	428213	95
23977	4495	428308	95
23981	4496	428403	95
23983	4497	428498	95
23991	4498	428593	95
23993	4499	428688	96
24000	4500	428784	95
24009	4501	428879	95
24012	4502	428974	95
24015	4503	429069	95
24017	4504	429164	95
24019	4505	429259	95
24028	4506	429354	95
24031	4507	429449	95
24041	4508	429544	95
24055	4509	429639	95
24057	4510	429734	96
24060	4511	429830	95
24063	4512	429925	95
24065	4513	430020	95
24067	4514	430115	95
24071	4515	430210	95
24072	4516	430305	96
24074	4517	430401	95
24088	4518	430496	95
24091	4519	430591	95
24092	4520	430686	95
24105	4521	430781	95
24106	4522	430876	95
24107	4523	430971	95
24108	4524	431066	99
24111	4525	431165	95
24123	4526	431260	96
24125	4527	431356	95
24136	4528	431451	95
24138	4529	431546	95
24141	4530	431641	95
24145	4531	431736	95
24149	4532	431831	95
24156	4533	431926	95
24163	4534	432021	95
24164	4535	432116	95
24168	4536	432211	96
24176	4537	432307	95
24179	4538	432402	95
24187	4539	432497	96
24189	4540	432593	95
24204	4541	432688	95
24209	4542	432783	95
24216	4543	432878	95
24217	4544	432973	95
24222	4545	433068	103
24223	4546	433171	95
24240	4547	433266	95
24248	4548	433361	95
24250	4549	433456	95
24253	4550	433551	95
24256	4551	433646	95
24272	4552	433741	95
24273	4553	433836	95
24274	4554	433931	95
24286	4555	434026	95
24290	4556	434121	95
24295	4557	434216	95
24300	4558	434311	95
24301	4559	434406	95
24304	4560	434501	95
24307	4561	434596	95
24308	4562	434691	95
24313	4563	434786	95
24316	4564	434881	95
24317	4565	434976	95
24318	4566	435071	95
24319	4567	435166	96
24320	4568	435262	95
24329	4569	435357	95
24331	4570	435452	95
24333	4571	435547	95
24339	4572	435642	95
24341	4573	435737	95
24345	4574	435832	96
24349	4575	435928	95
24354	4576	436023	95
24356	4577	436118	95
24360	4578	436213	95
24377	4579	436308	95
24378	4580	436403	95
24384	4581	436498	95
24385	4582	436593	95
24386	4583	436688	95
24387	4584	436783	95
24390	4585	436878	96
24392	4586	436974	95
24394	4587	437069	95
24395	4588	437164	95
24399	4589	437259	95
24405	4590	437354	95
24409	4591	437449	95
24410	4592	437544	95
24414	4593	437639	95
24419	4594	437734	95
24425	4595	437829	95
24426	4596	437924	95
24427	4597	438019	95
24429	4598	438114	95
24430	4599	438209	95
24432	4600	438304	95
24435	4601	438399	95
24437	4602	438494	95
24449	4603	438589	95
24450	4604	438684	95
24472	4605	438779	95
24473	4606	438874	95
24487	4607	438969	95
24491	4608	439064	95
24501	4609	439159	95
24510	4610	439254	95
24530	4611	439349	95
24532	4612	439444	95
24539	4613	439539	95
24542	4614	439634	95
24543	4615	439729	95
24548	4616	439824	95
24555	4617	439919	95
24556	4618	440014	95
24558	4619	440109	95
24560	4620	440204	95
24562	4621	440299	95
24564	4622	440394	95
24565	4623	440489	95
24573	4624	440584	95
24574	4625	440679	95
24583	4626	440774	95
24587	4627	440869	95
24592	4628	440964	96
24595	4629	441060	95
24598	4630	441155	95
24601	4631	441250	95
24605	4632	441345	95
24607	4633	441440	95
24617	4634	441535	95
24618	4635	441630	95
24626	4636	441725	95
24629	4637	441820	95
24630	4638	441915	95
24632	4639	442010	95
24634	4640	442105	96
24641	4641	442201	95
24644	4642	442296	95
24645	4643	442391	95
24649	4644	442486	95
24653	4645	442581	102
24657	4646	442683	95
24659	4647	442778	95
24662	4648	442873	95
24666	4649	442968	95
24676	4650	443063	95
24683	4651	443158	95
24684	4652	443253	95
24686	4653	443348	95
24702	4654	443443	95
24703	4655	443538	96
24709	4656	443634	95
24710	4657	443729	96
24720	4658	443825	95
24725	4659	443920	95
24731	4660	444015	95
24732	4661	444110	95
24733	4662	444205	95
24735	4663	444300	95
24741	4664	444395	95
24743	4665	444490	95
24747	4666	444585	95
24760	4667	444680	95
24761	4668	444775	95
24764	4669	444870	95
24766	4670	444965	95
24774	4671	445060	95
24777	4672	445155	95
24781	4673	445250	95
24782	4674	445345	95
24785	4675	445440	95
24790	4676	445535	97
24794	4677	445632	95
24802	4678	445727	95
24815	4679	445822	95
24817	4680	445917	95
24820	4681	446012	95
24822	4682	446107	95
24829	4683	446202	95
24833	4684	446297	95
24841	4685	446392	95
24843	4686	446487	95
24846	4687	446582	95
24848	4688	446677	95
24850	4689	446772	95
24853	4690	446867	95
24855	4691	446962	95
24857	4692	447057	95
24861	4693	447152	95
24862	4694	447247	95
24869	4695	447342	95
24880	4696	447437	95
24882	4697	447532	95
24883	4698	447627	95
24884	4699	447722	95
24890	4700	447817	95
24896	4701	447912	95
24899	4702	448007	95
24902	4703	448102	95
24906	4704	448197	100
24915	4705	448297	95
24917	4706	448392	96
24927	4707	448488	95
24928	4708	448583	95
24940	4709	448678	95
24941	4710	448773	95
24948	4711	448868	95
24949	4712	448963	95
24953	4713	449058	95
24958	4714	449153	95
24960	4715	449248	100
24961	4716	449348	95
24963	4717	449443	95
24969	4718	449538	95
24971	4719	449633	95
24972	4720	449728	95
24979	4721	449823	103
24980	4722	449926	97
24981	4723	450023	95
24983	4724	450118	95
24985	4725	450213	95
24989	4726	450308	95
24990	4727	450403	95
24991	4728	450498	95
24996	4729	450593	95
24997	4730	450688	95
25003	4731	450783	95
25007	4732	450878	96
25008	4733	450974	95
25010	4734	451069	95
25011	4735	451164	95
25015	4736	451259	95
25016	4737	451354	95
25024	4738	451449	95
25025	4739	451544	95
25026	4740	451639	96
25027	4741	451735	103
25030	4742	451838	95
25032	4743	451933	95
25034	4744	452028	95
25040	4745	452123	95
25042	4746	452218	95
25043	4747	452313	95
25046	4748	452408	95
25047	4749	452503	95
25049	4750	452598	95
25051	4751	452693	95
25059	4752	452788	95
25065	4753	452883	95
25066	4754	452978	95
25067	4755	453073	95
25069	4756	453168	96
25076	4757	453264	95
25080	4758	453359	95
25085	4759	453454	95
25091	4760	453549	95
25094	4761	453644	95
25096	4762	453739	95
25105	4763	453834	95
25106	4764	453929	95
25110	4765	454024	95
25111	4766	454119	95
25112	4767	454214	95
25114	4768	454309	95
25117	4769	454404	95
25121	4770	454499	95
25125	4771	454594	95
25126	4772	454689	105
25135	4773	454794	96
25136	4774	454890	95
25138	4775	454985	95
25139	4776	455080	96
25140	4777	455176	95
25142	4778	455271	95
25145	4779	455366	95
25150	4780	455461	95
25151	4781	455556	95
25169	4782	455651	95
25170	4783	455746	95
25172	4784	455841	98
25174	4785	455939	95
25175	4786	456034	95
25184	4787	456129	95
25189	4788	456224	95
25191	4789	456319	95
25192	4790	456414	95
25193	4791	456509	95
25195	4792	456604	95
25197	4793	456699	95
25204	4794	456794	95
25209	4795	456889	95
25211	4796	456984	95
25229	4797	457079	95
25231	4798	457174	95
25246	4799	457269	95
25247	4800	457364	95
25248	4801	457459	95
25249	4802	457554	95
25250	4803	457649	95
25254	4804	457744	95
25263	4805	457839	96
25273	4806	457935	95
25277	4807	458030	95
25280	4808	458125	95
25289	4809	458220	95
25290	4810	458315	95
25295	4811	458410	95
25298	4812	458505	95
25302	4813	458600	95
25305	4814	458695	95
25308	4815	458790	95
25310	4816	458885	95
25311	4817	458980	97
25315	4818	459077	95
25320	4819	459172	95
25324	4820	459267	95
25327	4821	459362	95
25335	4822	459457	95
25342	4823	459552	95
25343	4824	459647	95
25344	4825	459742	95
25352	4826	459837	96
25354	4827	459933	95
25360	4828	460028	95
25375	4829	460123	95
25377	4830	460218	95
25386	4831	460313	95
25388	4832	460408	95
25391	4833	460503	95
25410	4834	460598	95
25413	4835	460693	96
25419	4836	460789	95
25420	4837	460884	95
25422	4838	460979	95
25423	4839	461074	95
25428	4840	461169	95
25435	4841	461264	95
25441	4842	461359	95
25445	4843	461454	95
25448	4844	461549	95
25457	4845	461644	95
25460	4846	461739	95
25477	4847	461834	95
25485	4848	461929	95
25489	4849	462024	95
25494	4850	462119	95
25497	4851	462214	95
25501	4852	462309	95
25505	4853	462404	95
25507	4854	462499	95
25508	4855	462594	95
25513	4856	462689	101
25526	4857	462790	95
25538	4858	462885	95
25546	4859	462980	95
25548	4860	463075	95
25550	4861	463170	95
25551	4862	463265	95
25553	4863	463360	96
25554	4864	463456	95
25555	4865	463551	95
25565	4866	463646	95
25571	4867	463741	95
25573	4868	463836	95
25576	4869	463931	95
25579	4870	464026	95
25581	4871	464121	95
25584	4872	464216	95
25585	4873	464311	98
25592	4874	464409	95
25596	4875	464504	95
25597	4876	464599	95
25599	4877	464694	95
25600	4878	464789	95
25602	4879	464884	96
25605	4880	464980	95
25610	4881	465075	95
25612	4882	465170	95
25616	4883	465265	95
25621	4884	465360	95
25622	4885	465455	95
25625	4886	465550	95
25628	4887	465645	95
25633	4888	465740	96
25636	4889	465836	95
25641	4890	465931	95
25643	4891	466026	95
25644	4892	466121	95
25649	4893	466216	96
25655	4894	466312	95
25665	4895	466407	95
25668	4896	466502	95
25670	4897	466597	95
25682	4898	466692	95
25685	4899	466787	95
25698	4900	466882	95
25700	4901	466977	95
25703	4902	467072	95
25708	4903	467167	96
25713	4904	467263	95
25714	4905	467358	99
25719	4906	467457	95
25722	4907	467552	95
25725	4908	467647	95
25728	4909	467742	95
25730	4910	467837	96
25740	4911	467933	95
25747	4912	468028	95
25751	4913	468123	95
25752	4914	468218	95
25759	4915	468313	95
25761	4916	468408	95
25762	4917	468503	95
25763	4918	468598	95
25768	4919	468693	95
25769	4920	468788	95
25774	4921	468883	95
25775	4922	468978	95
25776	4923	469073	96
25778	4924	469169	95
25785	4925	469264	102
25787	4926	469366	95
25788	4927	469461	95
25789	4928	469556	95
25791	4929	469651	95
25796	4930	469746	95
25800	4931	469841	95
25808	4932	469936	95
25811	4933	470031	95
25815	4934	470126	105
25824	4935	470231	95
25832	4936	470326	95
25834	4937	470421	95
25840	4938	470516	95
25855	4939	470611	95
25866	4940	470706	95
25869	4941	470801	95
25873	4942	470896	95
25874	4943	470991	96
25880	4944	471087	95
25881	4945	471182	95
25883	4946	471277	95
25891	4947	471372	95
25895	4948	471467	95
25899	4949	471562	95
25907	4950	471657	95
25910	4951	471752	95
25911	4952	471847	95
25913	4953	471942	95
25917	4954	472037	95
25918	4955	472132	95
25926	4956	472227	96
25931	4957	472323	95
25934	4958	472418	95
25940	4959	472513	95
25942	4960	472608	95
25943	4961	472703	95
25950	4962	472798	95
25953	4963	472893	95
25965	4964	472988	95
25977	4965	473083	100
25980	4966	473183	95
25995	4967	473278	100
25997	4968	473378	95
26000	4969	473473	95
26005	4970	473568	95
26008	4971	473663	95
26011	4972	473758	95
26012	4973	473853	95
26017	4974	473948	95
26032	4975	474043	96
26035	4976	474139	95
26040	4977	474234	95
26043	4978	474329	95
26050	4979	474424	95
26057	4980	474519	95
26061	4981	474614	95
26062	4982	474709	95
26063	4983	474804	95
26068	4984	474899	95
26069	4985	474994	95
26072	4986	475089	95
26077	4987	475184	95
26083	4988	475279	95
26084	4989	475374	97
26089	4990	475471	95
26102	4991	475566	95
26110	4992	475661	95
26116	4993	475756	95
26120	4994	475851	95
26121	4995	475946	95
26139	4996	476041	95
26143	4997	476136	95
26151	4998	476231	95
26156	4999	476326	95
26162	5000	476421	95
26163	5001	476516	95
26171	5002	476611	95
26175	5003	476706	95
26177	5004	476801	95
26183	5005	476896	95
26189	5006	476991	95
26201	5007	477086	100
26202	5008	477186	95
26210	5009	477281	95
26216	5010	477376	95
26219	5011	477471	95
26221	5012	477566	95
26226	5013	477661	95
26231	5014	477756	95
26239	5015	477851	95
26240	5016	477946	97
26242	5017	478043	95
26250	5018	478138	95
26257	5019	478233	99
26258	5020	478332	95
26260	5021	478427	95
26270	5022	478522	95
26271	5023	478617	95
26272	5024	478712	95
26278	5025	478807	95
26284	5026	478902	95
26288	5027	478997	95
26293	5028	479092	95
26298	5029	479187	95
26303	5030	479282	95
26310	5031	479377	95
26314	5032	479472	95
26318	5033	479567	95
26324	5034	479662	95
26325	5035	479757	95
26328	5036	479852	95
26330	5037	479947	95
26333	5038	480042	95
26334	5039	480137	95
26342	5040	480232	95
26347	5041	480327	95
26349	5042	480422	95
26353	5043	480517	95
26357	5044	480612	95
26362	5045	480707	95
26366	5046	480802	95
26374	5047	480897	95
26382	5048	480992	95
26513	5049	481087	95
26533	5050	481182	95
26565	5051	481277	99
26566	5052	481376	95
26596	5053	481471	96
26614	5054	481567	95
26632	5055	481662	98
26999	5056	481760	95
27148	5057	481855	95
27233	5058	481950	95
27322	5059	482045	95
27452	5060	482140	95
27524	5061	482235	95
27557	5062	482330	95
27694	5063	482425	95
27741	5064	482520	95
28404	5065	482615	95
28471	5066	482710	95
28487	5067	482805	95
28567	5068	482900	95
28644	5069	482995	96
28672	5070	483091	95
28689	5071	483186	95
28793	5072	483281	95
28795	5073	483376	95
28893	5074	483471	95
28901	5075	483566	95
29121	5076	483661	95
29132	5077	483756	95
29345	5078	483851	95
29400	5079	483946	95
29421	5080	484041	95
29476	5081	484136	95
29544	5082	484231	96
29809	5083	484327	95
30000	5084	484422	95
30038	5085	484517	95
30478	5086	484612	95
30584	5087	484707	95
30710	5088	484802	95
30755	5089	484897	95
30786	5090	484992	95
30790	5091	485087	95
31254	5092	485182	95
31693	5093	485277	95
31739	5094	485372	95
32006	5095	485467	95
32013	5096	485562	95
32020	5097	485657	95
32024	5098	485752	95
32087	5099	485847	95
32205	5100	485942	95
32253	5101	486037	95
32268	5102	486132	95
32269	5103	486227	95
32299	5104	486322	95
32436	5105	486417	95
32548	5106	486512	95
32581	5107	486607	95
32586	5108	486702	95
32607	5109	486797	95
32678	5110	486892	95
32759	5111	486987	95
32762	5112	487082	95
32837	5113	487177	95
32841	5114	487272	96
33142	5115	487368	95
33149	5116	487463	104
33363	5117	487567	95
33369	5118	487662	95
33403	5119	487757	95
33443	5120	487852	95
33528	5121	487947	95
33571	5122	488042	95
33573	5123	488137	95
33708	5124	488232	95
33776	5125	488327	98
33779	5126	488425	95
33838	5127	488520	95
33905	5128	488615	95
33953	5129	488710	96
33966	5130	488806	95
34015	5131	488901	95
34052	5132	488996	95
34163	5133	489091	95
34179	5134	489186	95
34247	5135	489281	95
34281	5136	489376	95
34329	5137	489471	95
34495	5138	489566	95
34532	5139	489661	95
34575	5140	489756	95
34613	5141	489851	95
34652	5142	489946	95
34764	5143	490041	96
34827	5144	490137	95
34892	5145	490232	95
35110	5146	490327	96
35171	5147	490423	95
35397	5148	490518	95
35431	5149	490613	95
35483	5150	490708	95
35484	5151	490803	96
35651	5152	490899	95
35709	5153	490994	95
35735	5154	491089	95
35779	5155	491184	95
35819	5156	491279	95
35886	5157	491374	95
35942	5158	491469	95
35978	5159	491564	96
36088	5160	491660	95
36107	5161	491755	95
36190	5162	491850	99
36289	5163	491949	95
36458	5164	492044	95
36467	5165	492139	95
36474	5166	492234	95
36608	5167	492329	97
36677	5168	492426	95
36935	5169	492521	95
37005	5170	492616	95
37027	5171	492711	96
37046	5172	492807	95
37404	5173	492902	95
37416	5174	492997	95
